fixture,source,nodes,edges,version,crossings,overlaps,dirChanges,trunkVar,edgeLen,area
logistics_ship,internal,9,8,v1-compact-ordered,0,28,0,0,432,138996
logistics_ship,internal,9,8,v2-compact-spectral,0,28,0,0,432,138996
logistics_ship,internal,9,8,v3-compact-classic,0,28,0,0,432,138996
logistics_ship,internal,9,8,v4-grid-ordered,0,28,0,0,720,206388
logistics_ship,internal,9,8,v5-compact-refined,0,28,0,0,432,138996
healthcare,internal,9,9,v0-original,0,21,0,0,833,222552
healthcare,internal,9,9,v1-compact-ordered,0,21,0,0,621,166914
healthcare,internal,9,9,v2-compact-spectral,0,21,0,0,621,166914
healthcare,internal,9,9,v3-compact-classic,0,21,0,0,621,166914
healthcare,internal,9,9,v4-grid-ordered,0,21,0,0,833,222552
healthcare,internal,9,9,v5-compact-refined,0,21,0,0,621,166914
manufacturing,internal,9,8,v0-original,0,28,0,0,720,206388
manufacturing,internal,9,8,v1-compact-ordered,0,28,0,0,432,138996
manufacturing,internal,9,8,v2-compact-spectral,0,28,0,0,432,138996
manufacturing,internal,9,8,v3-compact-classic,0,28,0,0,432,138996
manufacturing,internal,9,8,v4-grid-ordered,0,28,0,0,720,206388
manufacturing,internal,9,8,v5-compact-refined,0,28,0,0,432,138996
movie_production,internal,9,10,v0-original,0,28,0,0,1013,222552
movie_production,internal,9,10,v1-compact-ordered,0,28,0,0,729,166914
movie_production,internal,9,10,v2-compact-spectral,0,28,0,0,729,166914
movie_production,internal,9,10,v3-compact-classic,0,28,0,0,729,166914
movie_production,internal,9,10,v4-grid-ordered,0,28,0,0,1013,222552
movie_production,internal,9,10,v5-compact-refined,0,28,0,0,729,166914
deep_chain,internal,10,9,v0-original,0,36,0,0,810,227448
deep_chain,internal,10,9,v1-compact-ordered,0,36,0,0,486,151632
deep_chain,internal,10,9,v2-compact-spectral,0,36,0,0,486,151632
deep_chain,internal,10,9,v3-compact-classic,0,36,0,0,486,151632
deep_chain,internal,10,9,v4-grid-ordered,0,36,0,0,810,227448
deep_chain,internal,10,9,v5-compact-refined,0,36,0,0,486,151632
event_planning,internal,9,9,v0-original,0,21,0,0,833,222552
event_planning,internal,9,9,v1-compact-ordered,0,21,0,0,621,166914
event_planning,internal,9,9,v2-compact-spectral,0,21,0,0,621,166914
event_planning,internal,9,9,v3-compact-classic,0,21,0,0,621,166914
event_planning,internal,9,9,v4-grid-ordered,0,21,0,0,833,222552
event_planning,internal,9,9,v5-compact-refined,0,21,0,0,621,166914
supply_chain_10cls,internal,12,11,v0-original,0,55,0,0,990,269568
supply_chain_10cls,internal,12,11,v1-compact-ordered,0,55,0,0,594,176904
supply_chain_10cls,internal,12,11,v2-compact-spectral,0,55,0,0,594,176904
supply_chain_10cls,internal,12,11,v3-compact-classic,0,55,0,0,594,176904
supply_chain_10cls,internal,12,11,v4-grid-ordered,0,55,0,0,990,269568
supply_chain_10cls,internal,12,11,v5-compact-refined,0,55,0,0,594,176904
mfg_dim,internal,10,9,v0-original,0,36,0,0,810,227448
mfg_dim,internal,10,9,v1-compact-ordered,0,36,0,0,486,151632
mfg_dim,internal,10,9,v2-compact-spectral,0,36,0,0,486,151632
mfg_dim,internal,10,9,v3-compact-classic,0,36,0,0,486,151632
mfg_dim,internal,10,9,v4-grid-ordered,0,36,0,0,810,227448
mfg_dim,internal,10,9,v5-compact-refined,0,36,0,0,486,151632
pipeline_dim,internal,8,8,v0-original,0,21,0,0,821,197262
pipeline_dim,internal,8,8,v1-compact-ordered,0,21,0,0,557,151740
pipeline_dim,internal,8,8,v2-compact-spectral,0,21,0,0,557,151740
pipeline_dim,internal,8,8,v3-compact-classic,0,21,0,0,557,151740
pipeline_dim,internal,8,8,v4-grid-ordered,0,21,0,0,821,197262
pipeline_dim,internal,8,8,v5-compact-refined,0,21,0,0,557,151740
g.20.3,north,20,20,v0-original,1,31,2,0,1845,230490
g.20.3,north,20,20,v1-compact-ordered,0,35,2,0,1495,182520
g.20.3,north,20,20,v2-compact-spectral,0,35,2,0,1495,182520
g.20.3,north,20,20,v3-compact-classic,1,31,2,0,1558,228150
g.20.3,north,20,20,v4-grid-ordered,0,35,2,0,1795,184392
g.20.3,north,20,20,v5-compact-refined,0,35,2,0,1495,182520
g.30.1,north,30,45,v0-original,13,135,3,0,7293,329940
g.30.1,north,30,45,v1-compact-ordered,1,142,2,0,6764,326430
g.30.1,north,30,45,v2-compact-spectral,1,142,2,0,6764,326430
g.30.1,north,30,45,v3-compact-classic,13,135,3,0,7370,391716
g.30.1,north,30,45,v4-grid-ordered,1,142,2,0,6537,274950
g.30.1,north,30,45,v5-compact-refined,1,142,2,0,6764,326430
g.40.5,north,40,56,v0-original,9,26,19,0,11927,499824
g.40.5,north,40,56,v1-compact-ordered,0,34,21,0,16458,737100
g.40.5,north,40,56,v2-compact-spectral,0,34,21,0,16458,737100
g.40.5,north,40,56,v3-compact-classic,9,26,19,0,16497,884520
g.40.5,north,40,56,v4-grid-ordered,0,34,21,0,11788,416520
g.40.5,north,40,56,v5-compact-refined,0,34,21,0,16458,737100
